po_id,period,period_idx,supplier_id,region,geo_risk,material_id,qty_t,on_time_in_full,actual_lead_days,planned_lead_days,po_value,quality_reject,cs_active,lead_time_variance
PO-001490,2026-03,17,SUP-10,EMEA,Medium,RM-05,69.3,1,23.7,24.0,13076.71,0,0,-0.3000000000000007
PO-001491,2026-03,17,SUP-10,EMEA,Medium,RM-18,147.5,1,21.7,24.0,371074.29,0,0,-2.3000000000000007
PO-001492,2026-03,17,SUP-10,EMEA,Medium,RM-18,206.16,1,18.2,24.0,518662.68,0,0,-5.800000000000001
PO-001493,2026-03,17,SUP-10,EMEA,Medium,RM-04,83.54,1,25.1,24.0,35903.38,0,0,1.1000000000000014
PO-001494,2026-03,17,SUP-10,EMEA,Medium,RM-12,67.3,1,23.7,24.0,18341.2,0,0,-0.3000000000000007
PO-001495,2026-04,18,SUP-01,EMEA,Low,RM-03,203.18,1,4.9,12.0,204582.97,0,1,-7.1
PO-001496,2026-04,18,SUP-01,EMEA,Low,RM-10,52.05,1,9.8,12.0,64421.23,0,1,-2.1999999999999993
PO-001497,2026-04,18,SUP-01,EMEA,Low,RM-11,212.76,1,10.5,12.0,502101.29,0,1,-1.5
PO-001498,2026-04,18,SUP-01,EMEA,Low,RM-06,126.79,1,9.3,12.0,412255.75,0,1,-2.6999999999999993
PO-001499,2026-04,18,SUP-01,EMEA,Low,RM-06,107.35,1,12.4,12.0,349033.26,0,1,0.40000000000000036
PO-001500,2026-04,18,SUP-01,EMEA,Low,RM-07,94.73,1,11.5,12.0,2831742.04,0,1,-0.5
PO-001501,2026-04,18,SUP-01,EMEA,Low,RM-19,55.02,1,15.5,12.0,16734.0,0,1,3.5
PO-001502,2026-04,18,SUP-01,EMEA,Low,RM-08,220.47,1,13.6,12.0,166496.98,0,1,1.5999999999999996
PO-001503,2026-04,18,SUP-02,AMER,Low,RM-05,215.54,1,20.1,18.0,40691.74,0,1,2.1000000000000014
PO-001504,2026-04,18,SUP-02,AMER,Low,RM-16,162.08,1,21.3,18.0,73098.69,0,1,3.3000000000000007
PO-001505,2026-04,18,SUP-02,AMER,Low,RM-03,258.14,1,15.4,18.0,259918.64,0,1,-2.5999999999999996
PO-001506,2026-04,18,SUP-02,AMER,Low,RM-14,232.94,1,12.4,18.0,92843.48,0,1,-5.6
PO-001507,2026-04,18,SUP-02,AMER,Low,RM-17,192.14,1,16.0,18.0,332522.93,0,1,-2.0
PO-001508,2026-04,18,SUP-02,AMER,Low,RM-04,184.78,1,19.1,18.0,79459.2,0,1,1.1000000000000014
PO-001509,2026-04,18,SUP-02,AMER,Low,RM-01,166.3,1,18.1,18.0,143031.88,0,1,0.10000000000000142
PO-001510,2026-04,18,SUP-03,APAC,Medium,RM-17,108.88,1,33.9,34.0,188427.37,0,1,-0.10000000000000142
PO-001511,2026-04,18,SUP-03,APAC,Medium,RM-18,109.26,1,36.8,34.0,275029.92,0,1,2.799999999999997
PO-001512,2026-04,18,SUP-03,APAC,Medium,RM-17,206.12,1,38.6,34.0,356705.17,0,1,4.600000000000001
PO-001513,2026-04,18,SUP-03,APAC,Medium,RM-17,186.21,1,38.9,34.0,322255.57,0,1,4.899999999999999
PO-001514,2026-04,18,SUP-03,APAC,Medium,RM-20,231.9,1,35.5,34.0,474298.96,0,1,1.5
PO-001515,2026-04,18,SUP-03,APAC,Medium,RM-03,253.94,1,33.9,34.0,255689.4,0,1,-0.10000000000000142
PO-001516,2026-04,18,SUP-03,APAC,Medium,RM-01,196.33,1,33.2,34.0,168858.74,0,1,-0.7999999999999972
PO-001517,2026-04,18,SUP-03,APAC,Medium,RM-16,47.39,1,32.9,34.0,21371.41,0,1,-1.1000000000000014
PO-001518,2026-04,18,SUP-03,APAC,Medium,RM-12,226.86,1,35.2,34.0,61866.33,0,1,1.2000000000000028
PO-001519,2026-04,18,SUP-04,EMEA,Low,RM-05,242.19,1,7.7,10.0,45724.74,0,1,-2.3
PO-001520,2026-04,18,SUP-04,EMEA,Low,RM-07,107.8,1,13.2,10.0,3222466.81,0,1,3.1999999999999993
PO-001521,2026-04,18,SUP-04,EMEA,Low,RM-04,183.77,1,15.8,10.0,79026.54,0,1,5.800000000000001
PO-001522,2026-04,18,SUP-04,EMEA,Low,RM-07,68.95,1,9.6,10.0,2061201.07,0,1,-0.40000000000000036
PO-001523,2026-04,18,SUP-04,EMEA,Low,RM-16,133.25,1,9.0,10.0,60094.85,0,1,-1.0
PO-001524,2026-04,18,SUP-04,EMEA,Low,RM-03,71.61,1,10.1,10.0,72100.76,0,1,0.09999999999999964
PO-001525,2026-04,18,SUP-05,LATAM,Medium,RM-16,205.41,1,23.1,26.0,92641.94,1,1,-2.8999999999999986
PO-001526,2026-04,18,SUP-05,LATAM,Medium,RM-08,205.88,1,28.0,26.0,155479.13,0,1,2.0
PO-001527,2026-04,18,SUP-05,LATAM,Medium,RM-16,127.65,1,24.0,26.0,57569.8,0,1,-2.0
PO-001528,2026-04,18,SUP-05,LATAM,Medium,RM-17,248.49,1,30.0,26.0,430044.83,0,1,4.0
PO-001529,2026-04,18,SUP-05,LATAM,Medium,RM-16,94.56,1,26.9,26.0,42648.15,0,1,0.8999999999999986
PO-001530,2026-04,18,SUP-05,LATAM,Medium,RM-05,46.66,1,25.4,26.0,8808.5,0,1,-0.6000000000000014
PO-001531,2026-04,18,SUP-05,LATAM,Medium,RM-07,102.66,1,27.5,26.0,3068720.5,0,1,1.5
PO-001532,2026-04,18,SUP-06,APAC,Medium,RM-06,250.49,0,28.5,29.0,814443.51,0,1,-0.5
PO-001533,2026-04,18,SUP-06,APAC,Medium,RM-18,77.22,1,25.7,29.0,194392.15,0,1,-3.3000000000000007
PO-001534,2026-04,18,SUP-06,APAC,Medium,RM-10,186.69,1,21.4,29.0,231058.2,0,1,-7.600000000000001
PO-001535,2026-04,18,SUP-06,APAC,Medium,RM-14,131.24,1,29.5,29.0,52309.56,0,1,0.5
PO-001536,2026-04,18,SUP-06,APAC,Medium,RM-18,60.17,1,37.7,29.0,151471.22,0,1,8.700000000000003
PO-001537,2026-04,18,SUP-06,APAC,Medium,RM-05,183.31,1,27.6,29.0,34606.94,0,1,-1.3999999999999986
PO-001538,2026-04,18,SUP-06,APAC,Medium,RM-17,97.41,1,26.9,29.0,168580.87,0,1,-2.1000000000000014
PO-001539,2026-04,18,SUP-06,APAC,Medium,RM-14,147.69,1,32.2,29.0,58864.55,0,1,3.200000000000003
PO-001540,2026-04,18,SUP-06,APAC,Medium,RM-07,82.53,1,30.2,29.0,2467000.43,0,1,1.1999999999999993
PO-001541,2026-04,18,SUP-07,EMEA,High,RM-16,257.63,0,32.2,22.0,116191.5,0,1,10.200000000000003
PO-001542,2026-04,18,SUP-07,EMEA,High,RM-09,249.89,0,33.2,22.0,167742.33,0,1,11.200000000000003
PO-001543,2026-04,18,SUP-07,EMEA,High,RM-05,175.69,1,26.5,22.0,33169.36,0,1,4.5
PO-001544,2026-04,18,SUP-07,EMEA,High,RM-01,106.11,1,34.5,22.0,91259.19,0,1,12.5
PO-001545,2026-04,18,SUP-07,EMEA,High,RM-06,69.06,1,33.2,22.0,224557.99,1,1,11.200000000000003
PO-001546,2026-04,18,SUP-07,EMEA,High,RM-10,137.61,1,30.9,22.0,170313.93,0,1,8.899999999999999
PO-001547,2026-04,18,SUP-08,APAC,Low,RM-10,56.69,1,19.5,20.0,70163.17,0,1,-0.5
PO-001548,2026-04,18,SUP-08,APAC,Low,RM-06,56.92,1,17.1,20.0,185074.53,0,1,-2.8999999999999986
PO-001549,2026-04,18,SUP-08,APAC,Low,RM-13,212.5,1,23.5,20.0,75780.29,0,1,3.5
PO-001550,2026-04,18,SUP-08,APAC,Low,RM-20,102.21,1,19.3,20.0,209054.57,0,1,-0.6999999999999993
PO-001551,2026-04,18,SUP-08,APAC,Low,RM-20,204.33,1,15.6,20.0,417899.87,0,1,-4.4
PO-001552,2026-04,18,SUP-08,APAC,Low,RM-19,50.17,1,18.7,20.0,15260.86,0,1,-1.3000000000000007
PO-001553,2026-04,18,SUP-09,AMER,Low,RM-17,63.72,1,13.7,14.0,110273.22,0,1,-0.3000000000000007
PO-001554,2026-04,18,SUP-09,AMER,Low,RM-16,122.54,1,13.4,14.0,55268.49,0,1,-0.5999999999999996
PO-001555,2026-04,18,SUP-09,AMER,Low,RM-20,155.59,1,15.2,14.0,318223.38,0,1,1.1999999999999993
PO-001556,2026-04,18,SUP-09,AMER,Low,RM-19,216.8,1,9.5,14.0,65944.92,0,1,-4.5
PO-001557,2026-04,18,SUP-09,AMER,Low,RM-09,239.74,1,11.7,14.0,160931.26,0,1,-2.3000000000000007
PO-001558,2026-04,18,SUP-09,AMER,Low,RM-13,225.27,1,13.4,14.0,80333.55,0,1,-0.5999999999999996
PO-001559,2026-04,18,SUP-09,AMER,Low,RM-14,132.07,1,14.1,14.0,52636.67,0,1,0.09999999999999964
PO-001560,2026-04,18,SUP-09,AMER,Low,RM-07,125.87,1,12.2,14.0,3762646.95,0,1,-1.8000000000000007
PO-001561,2026-04,18,SUP-10,EMEA,Medium,RM-03,186.23,0,27.4,24.0,187514.58,0,1,3.3999999999999986
PO-001562,2026-04,18,SUP-10,EMEA,Medium,RM-04,73.03,1,26.3,24.0,31406.54,0,1,2.3000000000000007
PO-001563,2026-04,18,SUP-10,EMEA,Medium,RM-01,218.14,1,30.0,24.0,187610.58,0,1,6.0
PO-001564,2026-04,18,SUP-10,EMEA,Medium,RM-16,86.82,1,24.6,24.0,39158.41,0,1,0.6000000000000014
PO-001565,2026-04,18,SUP-10,EMEA,Medium,RM-13,87.62,1,24.5,24.0,31244.93,0,1,0.5
PO-001566,2026-04,18,SUP-10,EMEA,Medium,RM-15,94.8,1,20.9,24.0,87503.47,0,1,-3.1000000000000014
PO-001567,2026-04,18,SUP-10,EMEA,Medium,RM-09,71.31,1,20.6,24.0,47867.72,0,1,-3.3999999999999986
PO-001568,2026-05,19,SUP-01,EMEA,Low,RM-20,74.86,1,11.5,12.0,153715.03,0,1,-0.5
PO-001569,2026-05,19,SUP-01,EMEA,Low,RM-19,245.58,1,7.9,12.0,74993.28,0,1,-4.1
PO-001570,2026-05,19,SUP-01,EMEA,Low,RM-05,240.62,1,7.2,12.0,45606.36,0,1,-4.8
PO-001571,2026-05,19,SUP-01,EMEA,Low,RM-02,129.16,1,13.4,12.0,107440.58,0,1,1.4000000000000004
PO-001572,2026-05,19,SUP-01,EMEA,Low,RM-06,65.06,1,13.3,12.0,212388.25,0,1,1.3000000000000007
PO-001573,2026-05,19,SUP-01,EMEA,Low,RM-06,221.42,1,8.9,12.0,722787.32,0,1,-3.0999999999999996
PO-001574,2026-05,19,SUP-01,EMEA,Low,RM-09,205.35,1,13.0,12.0,138389.82,0,1,1.0
PO-001575,2026-05,19,SUP-01,EMEA,Low,RM-16,165.41,1,13.4,12.0,74897.77,0,1,1.4000000000000004
PO-001576,2026-05,19,SUP-01,EMEA,Low,RM-11,93.44,1,12.0,12.0,221382.77,0,1,0.0
PO-001577,2026-05,19,SUP-01,EMEA,Low,RM-17,245.15,1,9.7,12.0,425928.84,0,1,-2.3000000000000007
PO-001578,2026-05,19,SUP-01,EMEA,Low,RM-13,169.76,1,7.8,12.0,60776.39,0,1,-4.2
PO-001579,2026-05,19,SUP-02,AMER,Low,RM-02,103.83,1,17.1,18.0,86376.43,0,1,-0.8999999999999986
PO-001580,2026-05,19,SUP-02,AMER,Low,RM-12,116.75,1,15.8,18.0,31962.92,0,1,-2.1999999999999993
PO-001581,2026-05,19,SUP-02,AMER,Low,RM-03,185.83,1,17.8,18.0,187854.13,0,1,-0.1999999999999993
PO-001582,2026-05,19,SUP-02,AMER,Low,RM-13,97.35,1,23.7,18.0,34853.73,0,1,5.699999999999999
PO-001583,2026-05,19,SUP-02,AMER,Low,RM-19,114.32,1,11.1,18.0,34910.8,0,1,-6.9
PO-001584,2026-05,19,SUP-02,AMER,Low,RM-10,187.73,1,19.1,18.0,233261.52,0,1,1.1000000000000014
PO-001585,2026-05,19,SUP-02,AMER,Low,RM-09,56.62,1,20.9,18.0,38159.08,0,1,2.8999999999999986
PO-001586,2026-05,19,SUP-02,AMER,Low,RM-10,228.79,1,16.9,18.0,284279.83,1,1,-1.1000000000000014
PO-001587,2026-05,19,SUP-02,AMER,Low,RM-16,140.58,1,21.3,18.0,63655.33,0,1,3.3000000000000007
PO-001588,2026-05,19,SUP-03,APAC,Medium,RM-16,79.32,1,32.7,34.0,35914.43,0,1,-1.2999999999999972
PO-001589,2026-05,19,SUP-03,APAC,Medium,RM-01,46.19,1,33.6,34.0,39883.7,0,1,-0.3999999999999986
PO-001590,2026-05,19,SUP-03,APAC,Medium,RM-14,250.75,1,31.6,34.0,100333.58,0,1,-2.3999999999999986
PO-001591,2026-05,19,SUP-03,APAC,Medium,RM-02,84.01,1,26.5,34.0,69883.25,0,1,-7.5
PO-001592,2026-05,19,SUP-03,APAC,Medium,RM-12,228.07,1,33.3,34.0,62441.55,0,1,-0.7000000000000028
PO-001593,2026-05,19,SUP-03,APAC,Medium,RM-20,152.58,1,32.1,34.0,313296.3,0,1,-1.8999999999999986
PO-001594,2026-05,19,SUP-03,APAC,Medium,RM-10,68.52,1,37.4,34.0,85140.75,0,1,3.3999999999999986
PO-001595,2026-05,19,SUP-03,APAC,Medium,RM-09,195.89,1,33.0,34.0,132011.29,0,1,-1.0
PO-001596,2026-05,19,SUP-03,APAC,Medium,RM-08,151.13,1,31.9,34.0,114583.1,0,1,-2.1000000000000014
PO-001597,2026-05,19,SUP-04,EMEA,Low,RM-01,44.36,1,9.5,10.0,38305.71,0,1,-0.5
PO-001598,2026-05,19,SUP-04,EMEA,Low,RM-07,164.57,1,10.7,10.0,4938910.75,0,1,0.6999999999999993
PO-001599,2026-05,19,SUP-04,EMEA,Low,RM-05,223.05,1,7.7,10.0,42276.34,0,1,-2.3
PO-001600,2026-05,19,SUP-04,EMEA,Low,RM-19,206.81,1,4.3,10.0,63154.73,0,1,-5.7
PO-001601,2026-05,19,SUP-04,EMEA,Low,RM-13,145.59,1,10.6,10.0,52124.0,0,1,0.5999999999999996
PO-001602,2026-05,19,SUP-04,EMEA,Low,RM-09,151.64,1,8.0,10.0,102196.67,0,1,-2.0
PO-001603,2026-05,19,SUP-04,EMEA,Low,RM-02,128.2,1,10.9,10.0,106644.05,0,1,0.9000000000000004
PO-001604,2026-05,19,SUP-04,EMEA,Low,RM-17,173.59,1,12.4,10.0,301600.18,0,1,2.4000000000000004
PO-001605,2026-05,19,SUP-04,EMEA,Low,RM-16,107.92,1,10.9,10.0,48864.65,0,1,0.9000000000000004
PO-001606,2026-05,19,SUP-04,EMEA,Low,RM-14,119.67,1,14.4,10.0,47883.4,0,1,4.4
PO-001607,2026-05,19,SUP-04,EMEA,Low,RM-20,98.55,1,11.6,10.0,202357.52,0,1,1.5999999999999996
PO-001608,2026-05,19,SUP-05,LATAM,Medium,RM-10,105.68,1,27.2,26.0,131316.28,0,1,1.1999999999999993
PO-001609,2026-05,19,SUP-05,LATAM,Medium,RM-02,180.87,1,25.2,26.0,150463.11,0,1,-0.8000000000000007
PO-001610,2026-05,19,SUP-05,LATAM,Medium,RM-16,91.05,1,22.8,26.0,41226.72,0,1,-3.1999999999999993
PO-001611,2026-05,19,SUP-05,LATAM,Medium,RM-03,99.18,0,26.7,26.0,100255.81,0,1,0.6999999999999993
PO-001612,2026-05,19,SUP-05,LATAM,Medium,RM-16,131.12,1,22.3,26.0,59369.09,0,1,-3.6999999999999993
PO-001613,2026-05,19,SUP-05,LATAM,Medium,RM-12,71.55,1,30.3,26.0,19589.73,0,1,4.300000000000001
PO-001614,2026-05,19,SUP-05,LATAM,Medium,RM-11,116.64,1,27.1,26.0,276355.84,0,1,1.1000000000000014
PO-001615,2026-05,19,SUP-06,APAC,Medium,RM-03,119.53,1,25.7,29.0,120828.47,0,1,-3.3000000000000007
PO-001616,2026-05,19,SUP-06,APAC,Medium,RM-13,167.61,1,31.5,29.0,60007.41,0,1,2.5
PO-001617,2026-05,19,SUP-06,APAC,Medium,RM-06,68.43,0,27.0,29.0,223374.37,0,1,-2.0
PO-001618,2026-05,19,SUP-06,APAC,Medium,RM-09,128.9,1,29.1,29.0,86868.82,0,1,0.10000000000000142
PO-001619,2026-05,19,SUP-06,APAC,Medium,RM-03,167.25,1,25.9,29.0,169066.33,0,1,-3.1000000000000014
PO-001620,2026-05,19,SUP-06,APAC,Medium,RM-15,59.48,1,27.0,29.0,55118.57,0,1,-2.0
PO-001621,2026-05,19,SUP-06,APAC,Medium,RM-12,177.4,1,23.4,29.0,48569.39,0,1,-5.600000000000001
PO-001622,2026-05,19,SUP-06,APAC,Medium,RM-10,231.68,1,35.0,29.0,287871.99,0,1,6.0
PO-001623,2026-05,19,SUP-07,EMEA,High,RM-20,73.16,1,32.7,22.0,150229.01,0,1,10.700000000000003
PO-001624,2026-05,19,SUP-07,EMEA,High,RM-12,147.22,1,35.4,22.0,40306.86,0,1,13.399999999999999
PO-001625,2026-05,19,SUP-07,EMEA,High,RM-17,148.36,1,32.8,22.0,257777.27,0,1,10.799999999999997
PO-001626,2026-05,19,SUP-07,EMEA,High,RM-02,204.14,1,36.8,22.0,169815.43,0,1,14.799999999999997
PO-001627,2026-05,19,SUP-07,EMEA,High,RM-07,243.64,1,34.6,22.0,7311822.61,0,1,12.600000000000001
PO-001628,2026-05,19,SUP-07,EMEA,High,RM-15,83.53,1,27.4,22.0,77406.87,0,1,5.399999999999999
PO-001629,2026-05,19,SUP-07,EMEA,High,RM-07,247.66,0,30.6,22.0,7432523.42,0,1,8.600000000000001
PO-001630,2026-05,19,SUP-08,APAC,Low,RM-10,179.82,1,23.8,20.0,223431.28,0,1,3.8000000000000007
PO-001631,2026-05,19,SUP-08,APAC,Low,RM-17,115.48,1,22.7,20.0,200639.52,0,1,2.6999999999999993
PO-001632,2026-05,19,SUP-08,APAC,Low,RM-12,94.4,1,16.7,20.0,25845.15,0,1,-3.3000000000000007
PO-001633,2026-05,19,SUP-08,APAC,Low,RM-08,40.92,0,19.6,20.0,31021.12,0,1,-0.3999999999999986
PO-001634,2026-05,19,SUP-08,APAC,Low,RM-10,87.06,1,23.7,20.0,108178.18,0,1,3.6999999999999993
PO-001635,2026-05,19,SUP-08,APAC,Low,RM-17,68.73,1,17.9,20.0,119409.24,0,1,-2.1000000000000014
PO-001636,2026-05,19,SUP-08,APAC,Low,RM-15,258.9,1,23.1,20.0,239903.71,0,1,3.1000000000000014
PO-001637,2026-05,19,SUP-08,APAC,Low,RM-05,129.19,1,17.1,20.0,24486.02,0,1,-2.8999999999999986
PO-001638,2026-05,19,SUP-08,APAC,Low,RM-05,142.71,1,18.1,20.0,27048.55,0,1,-1.8999999999999986
PO-001639,2026-05,19,SUP-09,AMER,Low,RM-17,168.26,1,10.2,14.0,292343.42,0,1,-3.8000000000000007
PO-001640,2026-05,19,SUP-09,AMER,Low,RM-18,74.61,1,13.7,14.0,188564.33,0,1,-0.3000000000000007
PO-001641,2026-05,19,SUP-09,AMER,Low,RM-15,144.41,1,10.3,14.0,133813.84,0,1,-3.6999999999999993
PO-001642,2026-05,19,SUP-09,AMER,Low,RM-05,235.12,1,15.9,14.0,44564.42,0,1,1.9000000000000004
PO-001643,2026-05,19,SUP-09,AMER,Low,RM-02,207.8,1,15.9,14.0,172858.97,0,1,1.9000000000000004
PO-001644,2026-05,19,SUP-09,AMER,Low,RM-03,161.67,1,12.6,14.0,163430.66,0,1,-1.4000000000000004
PO-001645,2026-05,19,SUP-09,AMER,Low,RM-14,235.58,1,12.9,14.0,94265.33,0,1,-1.0999999999999996
PO-001646,2026-05,19,SUP-09,AMER,Low,RM-09,161.84,1,12.0,14.0,109068.56,0,1,-2.0
PO-001647,2026-05,19,SUP-10,EMEA,Medium,RM-18,116.16,1,18.1,24.0,293572.92,0,1,-5.899999999999999
PO-001648,2026-05,19,SUP-10,EMEA,Medium,RM-03,234.94,1,25.5,24.0,237500.73,0,1,1.5
PO-001649,2026-05,19,SUP-10,EMEA,Medium,RM-15,142.97,1,25.5,24.0,132486.36,0,1,1.5
PO-001650,2026-05,19,SUP-10,EMEA,Medium,RM-15,209.6,1,30.2,24.0,194220.56,0,1,6.199999999999999
PO-001651,2026-05,19,SUP-10,EMEA,Medium,RM-19,62.0,1,24.2,24.0,18933.92,0,1,0.1999999999999993
PO-001652,2026-05,19,SUP-10,EMEA,Medium,RM-14,215.15,1,28.2,24.0,86091.23,0,1,4.199999999999999
PO-001653,2026-05,19,SUP-10,EMEA,Medium,RM-06,259.26,1,24.2,24.0,846289.39,0,1,0.1999999999999993
PO-001654,2026-06,20,SUP-01,EMEA,Low,RM-14,128.26,1,13.1,12.0,51619.75,0,1,1.0999999999999996
PO-001655,2026-06,20,SUP-01,EMEA,Low,RM-19,42.44,1,12.0,12.0,13033.77,0,1,0.0
PO-001656,2026-06,20,SUP-01,EMEA,Low,RM-11,220.7,1,12.2,12.0,525941.73,0,1,0.1999999999999993
PO-001657,2026-06,20,SUP-01,EMEA,Low,RM-06,43.24,1,8.2,12.0,141976.05,0,1,-3.8000000000000007
PO-001658,2026-06,20,SUP-01,EMEA,Low,RM-11,121.61,1,6.1,12.0,289792.57,0,1,-5.9
PO-001659,2026-06,20,SUP-01,EMEA,Low,RM-13,180.73,1,5.9,12.0,65079.51,0,1,-6.1
PO-001660,2026-06,20,SUP-01,EMEA,Low,RM-07,257.05,1,9.6,12.0,7759172.57,0,1,-2.4000000000000004
PO-001661,2026-06,20,SUP-01,EMEA,Low,RM-03,180.89,1,16.1,12.0,183917.4,0,1,4.100000000000001
PO-001662,2026-06,20,SUP-01,EMEA,Low,RM-16,75.55,1,10.3,12.0,34405.63,0,1,-1.6999999999999993
PO-001663,2026-06,20,SUP-01,EMEA,Low,RM-11,172.93,1,9.3,12.0,412092.44,0,1,-2.6999999999999993
PO-001664,2026-06,20,SUP-01,EMEA,Low,RM-14,74.61,1,4.5,12.0,30026.8,0,1,-7.5
PO-001665,2026-06,20,SUP-02,AMER,Low,RM-19,112.54,1,19.2,18.0,34566.91,0,1,1.1999999999999993
PO-001666,2026-06,20,SUP-02,AMER,Low,RM-11,99.61,1,20.2,18.0,237377.98,0,1,2.1999999999999993
PO-001667,2026-06,20,SUP-02,AMER,Low,RM-11,152.83,1,21.4,18.0,364206.38,0,1,3.3999999999999986
PO-001668,2026-06,20,SUP-02,AMER,Low,RM-12,197.98,1,20.3,18.0,54517.33,0,1,2.3000000000000007
PO-001669,2026-06,20,SUP-02,AMER,Low,RM-03,97.9,1,18.2,18.0,99544.61,0,1,0.1999999999999993
PO-001670,2026-06,20,SUP-02,AMER,Low,RM-14,180.06,1,22.6,18.0,72466.74,0,1,4.600000000000001
PO-001671,2026-06,20,SUP-02,AMER,Low,RM-16,105.3,1,21.0,18.0,47957.67,0,1,3.0
PO-001672,2026-06,20,SUP-03,APAC,Medium,RM-09,204.22,1,30.2,34.0,138424.86,0,1,-3.8000000000000007
PO-001673,2026-06,20,SUP-03,APAC,Medium,RM-10,181.98,1,35.2,34.0,227437.42,0,1,1.2000000000000028
PO-001674,2026-06,20,SUP-03,APAC,Medium,RM-18,114.78,1,34.1,34.0,291766.74,0,1,0.10000000000000142
PO-001675,2026-06,20,SUP-03,APAC,Medium,RM-10,236.07,1,38.1,34.0,295032.26,0,1,4.100000000000001
PO-001676,2026-06,20,SUP-03,APAC,Medium,RM-19,134.02,1,40.1,34.0,41163.87,0,1,6.100000000000001
PO-001677,2026-06,20,SUP-03,APAC,Medium,RM-11,147.31,1,35.2,34.0,351033.85,0,1,1.2000000000000028
PO-001678,2026-06,20,SUP-03,APAC,Medium,RM-07,55.84,1,35.6,34.0,1685612.96,0,1,1.6000000000000014
PO-001679,2026-06,20,SUP-03,APAC,Medium,RM-07,168.67,1,34.4,34.0,5091399.96,0,1,0.3999999999999986
PO-001680,2026-06,20,SUP-03,APAC,Medium,RM-13,48.64,1,29.4,34.0,17514.99,0,1,-4.600000000000001
PO-001681,2026-06,20,SUP-03,APAC,Medium,RM-17,177.81,1,37.2,34.0,310731.3,0,1,3.200000000000003
PO-001682,2026-06,20,SUP-04,EMEA,Low,RM-20,105.57,1,9.8,10.0,218029.42,0,1,-0.1999999999999993
PO-001683,2026-06,20,SUP-04,EMEA,Low,RM-01,254.35,1,5.7,10.0,220897.67,0,1,-4.3
PO-001684,2026-06,20,SUP-04,EMEA,Low,RM-01,215.95,1,6.2,10.0,187550.89,0,1,-3.8
PO-001685,2026-06,20,SUP-04,EMEA,Low,RM-04,183.09,1,9.5,10.0,79507.01,0,1,-0.5
PO-001686,2026-06,20,SUP-04,EMEA,Low,RM-02,145.08,1,12.0,10.0,121392.75,0,1,2.0
PO-001687,2026-06,20,SUP-04,EMEA,Low,RM-03,113.36,1,8.7,10.0,115254.99,0,1,-1.3000000000000007
PO-001688,2026-06,20,SUP-04,EMEA,Low,RM-17,240.27,1,11.9,10.0,419882.93,0,1,1.9000000000000004
PO-001689,2026-06,20,SUP-05,LATAM,Medium,RM-09,92.41,1,22.0,26.0,62637.12,0,1,-4.0
PO-001690,2026-06,20,SUP-05,LATAM,Medium,RM-13,196.3,1,23.7,26.0,70686.53,0,1,-2.3000000000000007
PO-001691,2026-06,20,SUP-05,LATAM,Medium,RM-05,71.5,1,22.8,26.0,13631.49,0,1,-3.1999999999999993
PO-001692,2026-06,20,SUP-05,LATAM,Medium,RM-10,248.12,1,26.2,26.0,310085.34,0,1,0.1999999999999993
PO-001693,2026-06,20,SUP-05,LATAM,Medium,RM-07,52.41,1,27.4,26.0,1582090.85,0,1,1.3999999999999986
PO-001694,2026-06,20,SUP-05,LATAM,Medium,RM-13,230.58,0,25.4,26.0,83030.43,0,1,-0.6000000000000014
PO-001695,2026-06,20,SUP-05,LATAM,Medium,RM-06,68.01,1,31.9,26.0,223299.07,0,1,5.899999999999999
PO-001696,2026-06,20,SUP-05,LATAM,Medium,RM-02,224.64,1,22.9,26.0,187957.37,0,1,-3.1000000000000014
PO-001697,2026-06,20,SUP-05,LATAM,Medium,RM-14,210.02,0,32.6,26.0,84527.74,0,1,6.600000000000001
PO-001698,2026-06,20,SUP-05,LATAM,Medium,RM-07,111.78,1,26.4,26.0,3374090.47,0,1,0.3999999999999986
PO-001699,2026-06,20,SUP-05,LATAM,Medium,RM-13,92.74,1,24.3,26.0,33395.38,0,1,-1.6999999999999993
PO-001700,2026-06,20,SUP-06,APAC,Medium,RM-04,182.04,1,23.9,29.0,79047.78,0,1,-5.100000000000001
PO-001701,2026-06,20,SUP-06,APAC,Medium,RM-15,61.31,1,26.5,29.0,57144.86,0,1,-2.5
PO-001702,2026-06,20,SUP-06,APAC,Medium,RM-05,77.1,1,26.9,29.0,14698.22,0,1,-2.1000000000000014
PO-001703,2026-06,20,SUP-06,APAC,Medium,RM-06,196.54,1,31.6,29.0,645305.96,0,1,2.6000000000000014
PO-001704,2026-06,20,SUP-06,APAC,Medium,RM-16,228.77,1,33.8,29.0,104184.78,0,1,4.799999999999997
PO-001705,2026-06,20,SUP-06,APAC,Medium,RM-02,64.61,1,29.4,29.0,54061.92,0,1,0.3999999999999986
PO-001706,2026-06,20,SUP-06,APAC,Medium,RM-01,57.13,1,28.2,29.0,49613.46,0,1,-0.8000000000000007
PO-001707,2026-06,20,SUP-07,EMEA,High,RM-12,196.16,1,42.2,22.0,54015.87,0,1,20.200000000000003
PO-001708,2026-06,20,SUP-07,EMEA,High,RM-10,94.51,0,32.2,22.0,118115.46,0,1,10.200000000000003
PO-001709,2026-06,20,SUP-07,EMEA,High,RM-15,98.86,1,38.8,22.0,92141.25,0,1,16.799999999999997
