batch_id,period,period_idx,plant_id,region,formula_id,product_id,product_family,oee,yield_pct,planned_qty_t,actual_qty_t,sold_qty_t,qc_failed,rm_cost_per_t,total_cost,revenue,cs_active,gross_margin,conv_cost_per_t_calc
BAT-004949,2026-08,22,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.589,0.9595,45.8,43.94,43.94,0,748.35,49572.26,74143.57,1,24571.310000000005,334.01375545851545
BAT-004950,2026-08,22,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6328,0.8629,30.33,26.17,26.17,0,1652.24,71723.48,64828.63,1,-6894.8499999999985,712.5301945268709
BAT-004951,2026-08,22,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8595,0.9833,48.09,47.28,47.28,0,1468.53,99539.2,165358.77,1,65819.56999999999,601.3223601580369
BAT-004952,2026-08,22,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.9366,0.9851,19.88,19.59,19.59,0,1468.53,39669.0,62754.22,1,23085.22,526.8925352112678
BAT-004953,2026-08,22,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8967,0.995,23.72,23.6,0.0,1,1072.86,35318.46,0.0,1,-35318.46,416.1138617200677
BAT-004954,2026-08,22,PLT-03,APAC,FRM-10,PRD-10,Agrochem,0.6511,0.9353,27.84,26.04,26.04,0,592.09,24521.72,31246.56,1,6724.84,288.71890804597706
BAT-004955,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8203,0.9419,3.31,3.12,3.12,0,15311.55,69292.27,114462.2,1,45169.92999999999,5622.670543806649
BAT-004956,2026-08,22,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.847,0.8978,19.2,17.24,17.24,0,1468.53,39928.58,54953.91,1,15025.330000000002,611.0835416666671
BAT-004957,2026-08,22,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.7793,0.9671,29.76,28.78,28.78,0,911.61,38224.19,57743.81,1,19519.619999999995,372.8049865591398
BAT-004958,2026-08,22,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.9396,0.995,31.83,31.68,31.68,0,777.86,33353.79,56984.67,1,23630.879999999997,270.01276154571167
BAT-004959,2026-08,22,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8234,0.9447,107.64,101.69,101.69,0,559.24,84004.14,114083.05,1,30078.910000000003,221.17750278706797
BAT-004960,2026-08,22,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.8605,0.9514,30.97,29.46,29.46,0,1468.53,62469.07,101679.94,1,39210.87,548.5533064255733
BAT-004961,2026-08,22,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8668,0.9689,22.04,21.35,21.35,0,1468.53,45020.78,72834.49,1,27813.710000000006,574.1551179673322
BAT-004962,2026-08,22,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.901,0.9769,64.08,62.6,62.6,0,911.61,80346.99,118488.21,1,38141.22,342.24440074906386
BAT-004963,2026-08,22,PLT-04,EMEA,FRM-04,PRD-04,Agrochem,0.9284,0.963,100.29,96.59,96.59,0,559.24,77141.06,114073.52,1,36932.46000000001,209.9399780636154
BAT-004964,2026-08,22,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.5588,0.995,68.33,67.98,0.0,1,567.89,56756.25,0.0,1,-56756.25,262.7297863310406
BAT-004965,2026-08,22,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.9174,0.995,47.83,47.59,47.59,0,777.86,49051.37,82591.44,1,33540.07,247.67564708342059
BAT-004966,2026-08,22,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.9306,0.995,21.21,21.11,21.11,0,911.61,26221.57,43547.44,1,17325.870000000003,324.6733569071192
BAT-004967,2026-08,22,PLT-01,EMEA,FRM-07,PRD-07,Catalysts,0.9054,0.8945,3.54,3.16,3.16,0,15311.55,74313.66,116710.84,1,42397.17999999999,5681.0093220339
BAT-004968,2026-08,22,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8991,0.8549,44.49,38.03,38.03,0,1652.24,96890.0,100214.44,1,3324.4400000000023,525.5527624185208
BAT-004969,2026-08,22,PLT-03,APAC,FRM-11,PRD-11,Polymers,0.6354,0.9445,32.88,31.05,31.05,0,748.35,35606.16,49284.37,1,13678.21,334.5624087591242
BAT-004970,2026-08,22,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.911,0.9896,56.74,56.15,56.15,0,911.61,69953.31,107172.88,1,37219.57000000001,321.264691575608
BAT-004971,2026-08,22,PLT-02,AMER,FRM-04,PRD-04,Agrochem,0.8463,0.9787,104.8,102.57,102.57,0,559.24,81865.83,125705.66,1,43839.83,221.9225
BAT-004972,2026-08,22,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.9446,0.995,47.63,47.39,47.39,0,625.65,39526.1,67454.16,1,27928.060000000005,204.2072328364476
BAT-004973,2026-08,22,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.5789,0.8502,43.36,36.86,36.86,0,1652.24,101924.99,93632.82,1,-8292.169999999998,698.4285885608858
BAT-004974,2026-08,22,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.8767,0.995,53.43,53.16,53.16,0,592.09,43370.25,63626.49,1,20256.239999999998,219.63094329028638
BAT-004975,2026-08,22,PLT-05,LATAM,FRM-07,PRD-07,Catalysts,0.8147,0.9486,2.36,2.24,2.24,0,15311.55,50129.92,79812.52,1,29682.600000000006,5929.941525423728
BAT-004976,2026-08,22,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.9275,0.9271,2.29,2.12,2.12,0,15311.55,46565.9,79213.71,1,32647.810000000005,5022.904148471618
BAT-004977,2026-08,22,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.9218,0.995,39.06,38.87,38.87,0,1072.86,55985.73,89353.83,1,33368.1,360.4664208909371
BAT-004978,2026-08,22,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8172,0.9802,34.6,33.91,33.91,0,1072.86,51897.69,78264.58,1,26366.89,427.07323699421977
BAT-004979,2026-08,22,PLT-01,EMEA,FRM-03,PRD-03,Solvents,0.935,0.9721,41.8,40.63,40.63,0,567.89,32793.52,51904.39,1,19110.870000000003,216.64397129186602
BAT-004980,2026-08,22,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8452,0.8957,42.27,37.86,37.86,0,1652.24,93098.28,100210.94,1,7112.6600000000035,550.2269978708302
BAT-004981,2026-08,22,PLT-04,EMEA,FRM-03,PRD-03,Solvents,0.9288,0.995,61.37,61.07,61.07,0,567.89,47541.54,80133.3,1,32591.760000000002,206.78068600293307
BAT-004982,2026-08,22,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.97,0.979,43.45,42.54,42.54,0,1072.86,61884.58,98487.21,1,36602.630000000005,351.4111162255467
BAT-004983,2026-08,22,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.8337,0.9931,25.33,25.15,25.15,0,777.86,27938.11,44850.16,1,16912.050000000003,325.1052585866563
BAT-004984,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8116,0.902,3.28,2.95,2.95,0,15311.55,71614.78,101467.18,1,29852.399999999994,6522.224390243904
BAT-004985,2026-08,22,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.8138,0.9676,36.06,34.89,34.89,0,911.61,44823.63,67847.82,1,23024.19000000001,331.4191181364391
BAT-004986,2026-08,22,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.8315,0.9659,46.37,44.79,44.79,0,559.24,35489.9,54974.99,1,19485.089999999997,206.12338149665743
BAT-004987,2026-08,22,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6008,0.9317,82.3,76.69,76.69,0,559.24,68490.17,87324.09,1,18833.92,272.9613365735115
BAT-004988,2026-08,22,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.5472,0.9945,51.87,51.59,51.59,0,625.65,48668.12,71941.35,1,23273.230000000003,312.62106227106244
BAT-004989,2026-08,22,PLT-02,AMER,FRM-02,PRD-02,Polymers,0.8661,0.9784,44.42,43.46,43.46,0,911.61,54425.13,87281.29,1,32856.159999999996,313.62930661864004
BAT-004990,2026-08,22,PLT-01,EMEA,FRM-09,PRD-09,Specialty,0.8501,0.8872,15.99,14.18,14.18,0,1652.24,35120.6,36381.56,1,1260.9599999999991,544.1702564102563
BAT-004991,2026-08,22,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.9096,0.995,64.68,64.36,64.36,0,625.65,54692.38,95520.05,1,40827.670000000006,219.9341063698206
BAT-004992,2026-08,22,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.9396,0.9614,47.88,46.03,46.03,0,1352.87,88504.16,143099.37,1,54595.20999999999,495.58781119465334
BAT-004993,2026-08,22,PLT-01,EMEA,FRM-11,PRD-11,Polymers,0.8427,0.9937,48.94,48.63,48.63,0,748.35,51492.21,82402.45,1,30910.239999999998,303.79977523498167
BAT-004994,2026-08,22,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.8,0.995,49.01,48.77,48.77,0,777.86,52703.97,85738.05,1,33034.08,297.51176086512953
BAT-004995,2026-08,22,PLT-06,APAC,FRM-05,PRD-05,Coatings,0.8371,0.9645,20.3,19.58,19.58,0,1352.87,38670.7,59265.01,1,20594.310000000005,552.0905911330049
BAT-004996,2026-08,22,PLT-01,EMEA,FRM-10,PRD-10,Agrochem,0.8443,0.995,58.45,58.15,58.15,0,592.09,48014.92,69819.59,1,21804.67,229.37997433704015
BAT-004997,2026-08,22,PLT-06,APAC,FRM-06,PRD-06,Coatings,0.8428,0.9551,32.6,31.14,31.14,0,1468.53,67519.78,107757.43,1,40237.649999999994,602.6288957055215
BAT-004998,2026-08,22,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8048,0.9155,41.62,38.1,38.1,0,1652.24,91515.08,100886.73,1,9371.649999999994,546.5846035559828
BAT-004999,2026-08,22,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.8701,0.9531,60.46,57.62,57.62,0,559.24,44880.32,67718.23,1,22837.909999999996,183.0742573602381
BAT-005000,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.9088,0.8985,2.13,1.91,1.91,0,15311.55,45133.34,71105.6,1,25972.26000000001,5877.8115023474165
BAT-005001,2026-08,22,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.9638,0.991,45.9,45.48,45.48,0,1352.87,82022.42,128718.71,1,46696.29000000001,434.11082788671047
BAT-005002,2026-08,22,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.7827,0.8739,62.82,54.9,54.9,0,1652.24,137931.36,144698.8,1,6767.440000000002,543.419980897803
BAT-005003,2026-08,22,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.7811,0.995,70.97,70.61,70.61,0,559.24,53898.09,82476.4,1,28578.309999999998,200.20892207975191
BAT-005004,2026-08,22,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.9655,0.995,75.66,75.28,75.28,0,777.86,76824.83,136661.79,1,59836.96000000001,237.53558551414233
BAT-005005,2026-08,22,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.8287,0.9856,33.81,33.33,33.33,0,911.61,43373.91,67275.99,1,23902.08,371.2622271517304
BAT-005006,2026-08,22,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8994,0.9487,3.9,3.7,3.7,0,15311.55,81208.22,133866.92,1,52658.70000000001,5511.070512820515
BAT-005007,2026-08,22,PLT-03,APAC,FRM-03,PRD-03,Solvents,0.6069,0.995,58.49,58.19,58.19,0,567.89,47862.1,74486.36,1,26624.260000000002,250.40543511711405
BAT-005008,2026-08,22,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6105,0.9188,17.74,16.3,16.3,0,1352.87,34058.83,50934.06,1,16875.229999999996,567.0189515219845
BAT-005009,2026-08,22,PLT-04,EMEA,FRM-04,PRD-04,Agrochem,0.8862,0.9688,55.47,53.73,53.73,0,559.24,42022.94,64810.67,1,22787.729999999996,198.33959257256174
BAT-005010,2026-08,22,PLT-03,APAC,FRM-01,PRD-01,Polymers,0.6586,0.9623,29.02,27.93,27.93,0,777.86,33121.65,47669.6,1,14547.949999999997,363.4787319090284
BAT-005011,2026-08,22,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.9436,0.995,80.0,79.6,79.6,0,625.65,66946.83,114282.28,1,47335.45,211.18537500000002
BAT-005012,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8898,0.977,1.13,1.11,1.11,0,15311.55,23520.26,39000.53,1,15480.27,5502.839380530975
BAT-005013,2026-08,22,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.6182,0.9805,77.32,75.81,75.81,0,625.65,68816.62,108407.73,1,39591.11,264.3735385411278
BAT-005014,2026-08,22,PLT-05,LATAM,FRM-02,PRD-02,Polymers,0.8227,0.9779,37.1,36.29,36.29,0,911.61,47839.41,74376.21,1,26536.800000000003,377.86196765498664
BAT-005015,2026-08,22,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.868,0.995,105.45,104.92,104.92,0,567.89,81974.11,143056.85,1,61082.740000000005,209.48420578473213
BAT-005016,2026-08,22,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8804,0.9854,45.94,45.27,45.27,0,1072.86,65708.95,106573.66,1,40864.71000000001,357.4610709621247
BAT-005017,2026-08,22,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.6554,0.9457,27.58,26.09,26.09,0,625.65,25411.8,37318.17,1,11906.369999999999,295.73506163886884
BAT-005018,2026-08,22,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6137,0.9577,70.66,67.67,67.67,0,559.24,56589.89,82068.56,1,25478.67,241.63588451740736
BAT-005019,2026-08,22,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.7836,0.9856,21.22,20.92,20.92,0,1072.86,32765.49,48970.36,1,16204.869999999999,471.2252968897269
BAT-005020,2026-08,22,PLT-02,AMER,FRM-05,PRD-05,Coatings,0.8266,0.9228,50.32,46.44,46.44,0,1352.87,95577.96,133025.61,1,37447.64999999998,546.5330206677268
BAT-005021,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.9159,0.912,3.25,2.96,2.96,0,15311.55,66807.9,105299.41,1,38491.51000000001,5244.726923076923
BAT-005022,2026-08,22,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.9503,0.9606,3.35,3.22,3.22,0,15311.55,66592.54,118232.54,1,51640.0,4566.82014925373
BAT-005023,2026-08,22,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8693,0.9625,27.91,26.86,26.86,0,1072.86,40307.14,59700.4,1,19393.260000000002,371.32273020422804
BAT-005024,2026-08,22,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8699,0.9444,31.04,29.31,29.31,0,1468.53,62837.87,95990.97,1,33153.1,555.8859149484538
BAT-005025,2026-08,22,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8672,0.995,29.5,29.35,29.35,0,1072.86,43145.89,69964.06,1,26818.17,389.71254237288144
BAT-005026,2026-08,22,PLT-05,LATAM,FRM-11,PRD-11,Polymers,0.811,0.9891,36.07,35.67,35.67,0,748.35,37341.29,58990.39,1,21649.1,286.8950790130301
BAT-005027,2026-08,22,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8303,0.995,62.36,62.04,62.04,0,567.89,48204.01,78149.17,1,29945.159999999996,205.10567030147536
BAT-005028,2026-08,22,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.885,0.995,89.21,88.76,88.76,0,567.89,70126.76,111855.48,1,41728.72,218.19631319358814
BAT-005029,2026-08,22,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.6498,0.878,27.27,23.94,23.94,0,1652.24,63750.18,59306.56,1,-4443.620000000003,685.5003740374038
BAT-005030,2026-08,22,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8709,0.9624,16.62,15.99,15.99,0,1072.86,24696.1,38322.23,1,13626.130000000005,413.06659446450044
BAT-005031,2026-08,22,PLT-04,EMEA,FRM-12,PRD-12,Solvents,0.8886,0.9705,56.22,54.56,54.56,0,625.65,47313.43,78243.13,1,30929.700000000004,215.92648523657067
BAT-005032,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8323,0.9786,1.8,1.76,1.76,0,15311.55,38973.53,62157.08,1,23183.550000000003,6340.411111111112
BAT-005033,2026-08,22,PLT-02,AMER,FRM-01,PRD-01,Polymers,0.8815,0.995,52.73,52.47,52.47,0,777.86,56287.8,87635.94,1,31348.14,289.6120273089324
BAT-005034,2026-08,22,PLT-04,EMEA,FRM-01,PRD-01,Polymers,0.9199,0.9689,31.26,30.28,30.28,0,777.86,32598.47,51119.54,1,18521.07,264.95733845169536
BAT-005035,2026-08,22,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8428,0.9243,22.5,20.8,20.8,0,1652.24,49395.15,51711.49,1,2316.3399999999965,543.1000000000001
BAT-005036,2026-08,22,PLT-06,APAC,FRM-11,PRD-11,Polymers,0.9412,0.9853,55.97,55.14,55.14,0,748.35,56027.68,92501.74,1,36474.060000000005,252.68055208147223
BAT-005037,2026-08,22,PLT-06,APAC,FRM-05,PRD-05,Coatings,0.8396,0.9558,29.82,28.5,28.5,0,1352.87,55872.35,84763.81,1,28891.46,520.7835881958417
BAT-005038,2026-08,22,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8883,0.995,44.51,44.29,44.29,0,1072.86,65568.78,104144.64,1,38575.86,400.2646910806561
BAT-005039,2026-08,22,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8766,0.9527,42.37,40.36,40.36,0,1468.53,86314.26,130903.99,1,44589.73000000001,568.6250625442531
BAT-005040,2026-08,22,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6516,0.9003,26.83,24.15,24.15,0,1352.87,51281.88,72031.77,1,20749.890000000007,558.4933991800226
BAT-005041,2026-08,22,PLT-02,AMER,FRM-12,PRD-12,Solvents,0.8295,0.9753,38.13,37.19,37.19,0,625.65,33599.01,54509.48,1,20910.47,255.5199449252557
BAT-005042,2026-08,22,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8668,0.9576,34.97,33.49,33.49,0,911.61,44663.43,68480.96,1,23817.530000000006,365.58273663139846
BAT-005043,2026-08,22,PLT-06,APAC,FRM-03,PRD-03,Solvents,0.7929,0.995,67.99,67.65,67.65,0,567.89,55352.69,90138.24,1,34785.55,246.23987204000605
BAT-005044,2026-08,22,PLT-04,EMEA,FRM-06,PRD-06,Coatings,0.8356,0.9415,38.07,35.84,35.84,0,1468.53,77174.1,115302.62,1,38128.51999999999,558.633120567376
BAT-005045,2026-08,22,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8643,0.9852,32.41,31.93,31.93,0,625.65,28339.96,44622.74,1,16282.779999999999,248.77024066646106
BAT-005046,2026-08,22,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8256,0.995,33.68,33.52,33.52,0,1072.86,48588.24,75097.75,1,26509.510000000002,369.78370546318297
BAT-005047,2026-08,22,PLT-01,EMEA,FRM-01,PRD-01,Polymers,0.9096,0.9718,55.51,53.94,53.94,0,777.86,60116.34,97176.48,1,37060.14,305.122165375608
BAT-005048,2026-08,22,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8635,0.8955,25.66,22.98,22.98,0,1652.24,57522.92,61144.62,1,3621.7000000000044,589.494996102884
BAT-005049,2026-08,22,PLT-02,AMER,FRM-08,PRD-08,Surfactants,0.8824,0.995,51.49,51.23,51.23,0,1072.86,75856.87,117626.16,1,41769.29000000001,400.374997086813
BAT-005050,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8521,0.9304,2.51,2.34,2.34,0,15311.55,53699.72,87805.28,1,34105.56,6082.760756972115
BAT-005051,2026-08,22,PLT-01,EMEA,FRM-12,PRD-12,Solvents,0.8391,0.9891,30.18,29.85,29.85,0,625.65,26774.12,40962.61,1,14188.490000000002,261.4977799867462
BAT-005052,2026-08,22,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8583,0.995,35.22,35.05,35.05,0,911.61,43877.0,69582.28,1,25705.28,334.1878421351506
BAT-005053,2026-08,22,PLT-05,LATAM,FRM-06,PRD-06,Coatings,0.811,0.9407,15.28,14.38,14.38,0,1468.53,30899.24,49396.14,1,18496.899999999998,553.6715706806285
BAT-005054,2026-08,22,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.8322,0.995,48.4,48.16,48.16,0,1072.86,71297.13,115486.44,1,44189.31,400.2211983471077
BAT-005055,2026-08,22,PLT-05,LATAM,FRM-09,PRD-09,Specialty,0.8645,0.8813,32.58,28.72,28.72,0,1652.24,70629.43,74495.58,1,3866.1500000000087,515.6369183548188
BAT-005056,2026-08,22,PLT-06,APAC,FRM-07,PRD-07,Catalysts,0.8375,0.9689,1.63,1.58,1.58,0,15311.55,34260.91,57475.45,1,23214.539999999994,5707.413190184052
BAT-005057,2026-08,22,PLT-01,EMEA,FRM-05,PRD-05,Coatings,0.9206,0.9623,17.24,16.59,0.0,1,1352.87,30615.27,0.0,1,-30615.27,422.95772621809783
BAT-005058,2026-08,22,PLT-06,APAC,FRM-01,PRD-01,Polymers,0.8128,0.995,47.83,47.59,0.0,1,777.86,50576.82,0.0,1,-50576.82,279.56881037006076
BAT-005059,2026-08,22,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.9427,0.9252,47.12,43.6,43.6,0,911.61,58976.1,84697.29,1,25721.189999999995,340.005025466893
BAT-005060,2026-08,22,PLT-02,AMER,FRM-09,PRD-09,Specialty,0.919,0.8791,42.79,37.62,37.62,0,1652.24,94791.99,95548.61,1,756.6199999999953,563.0437111474646
BAT-005061,2026-09,23,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8791,0.8504,15.67,13.32,0.0,1,1654.51,33403.44,0.0,1,-33403.44,477.17091895341423
BAT-005062,2026-09,23,PLT-01,EMEA,FRM-04,PRD-04,Agrochem,0.8463,0.9371,61.73,57.84,57.84,0,560.0,47626.17,68990.24,1,21364.070000000007,211.52389437874615
BAT-005063,2026-09,23,PLT-02,AMER,FRM-02,PRD-02,Polymers,0.8681,0.9532,69.83,66.56,66.56,0,912.86,89256.3,129244.02,1,39987.72,365.3341858799944
BAT-005064,2026-09,23,PLT-03,APAC,FRM-12,PRD-12,Solvents,0.642,0.9886,71.67,70.86,70.86,0,626.5,65520.27,105617.84,1,40097.57,287.6938049393051
BAT-005065,2026-09,23,PLT-05,LATAM,FRM-01,PRD-01,Polymers,0.827,0.9755,22.83,22.27,22.27,0,778.93,24987.35,37610.17,1,12622.82,315.5662768287342
BAT-005066,2026-09,23,PLT-01,EMEA,FRM-02,PRD-02,Polymers,0.9098,0.9474,61.88,58.62,58.62,0,912.86,75482.48,120837.54,1,45355.06,306.9602973497091
BAT-005067,2026-09,23,PLT-02,AMER,FRM-07,PRD-07,Catalysts,0.8897,0.9652,3.18,3.07,3.07,0,15332.52,64923.41,108155.82,1,43232.41,5083.646666666667
BAT-005068,2026-09,23,PLT-05,LATAM,FRM-04,PRD-04,Agrochem,0.8152,0.995,43.92,43.7,43.7,0,560.0,34410.09,50436.16,1,16026.070000000007,223.471994535519
BAT-005069,2026-09,23,PLT-04,EMEA,FRM-10,PRD-10,Agrochem,0.9281,0.9622,45.44,43.72,43.72,0,592.9,37083.35,53929.33,1,16845.980000000003,223.19485035211267
BAT-005070,2026-09,23,PLT-01,EMEA,FRM-08,PRD-08,Surfactants,0.9128,0.9739,52.84,51.46,51.46,0,1074.33,75620.21,122333.99,1,46713.78,356.78676760030294
BAT-005071,2026-09,23,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.8403,0.995,37.94,37.75,37.75,0,1074.33,57356.96,88136.13,1,30779.170000000006,437.45070637849244
BAT-005072,2026-09,23,PLT-06,APAC,FRM-04,PRD-04,Agrochem,0.9117,0.995,66.41,66.08,66.08,0,560.0,49398.45,76061.42,1,26662.97,183.84053606384578
BAT-005073,2026-09,23,PLT-03,APAC,FRM-04,PRD-04,Agrochem,0.6729,0.9701,75.18,72.93,72.93,0,560.0,61261.4,89113.38,1,27851.980000000003,254.8629954775206
BAT-005074,2026-09,23,PLT-04,EMEA,FRM-08,PRD-08,Surfactants,0.8681,0.995,56.12,55.84,55.84,0,1074.33,84619.08,126707.94,1,42088.86,433.4939486813971
BAT-005075,2026-09,23,PLT-04,EMEA,FRM-11,PRD-11,Polymers,0.8751,0.995,78.23,77.83,77.83,0,749.37,79323.2,131114.57,1,51791.37000000001,264.60417870382196
BAT-005076,2026-09,23,PLT-06,APAC,FRM-10,PRD-10,Agrochem,0.8485,0.9781,36.18,35.39,35.39,0,592.9,29603.87,45318.72,1,15714.850000000002,225.33852957435045
BAT-005077,2026-09,23,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8019,0.9379,13.22,12.4,12.4,0,1354.72,25598.82,35304.01,1,9705.190000000002,581.6506505295006
BAT-005078,2026-09,23,PLT-03,APAC,FRM-05,PRD-05,Coatings,0.6095,0.8996,31.26,28.12,28.12,0,1354.72,60511.34,83840.32,1,23328.98000000001,581.0234420985282
BAT-005079,2026-09,23,PLT-06,APAC,FRM-09,PRD-09,Specialty,0.8461,0.8719,35.18,30.68,30.68,0,1654.51,76812.3,78598.27,1,1785.9700000000012,528.898186469585
BAT-005080,2026-09,23,PLT-02,AMER,FRM-03,PRD-03,Solvents,0.8586,0.9839,102.23,100.58,100.58,0,568.67,80933.05,137643.08,1,56710.029999999984,223.00612246894264
BAT-005081,2026-09,23,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8517,0.995,29.96,29.82,29.82,0,1354.72,54215.7,87904.19,1,33688.490000000005,454.88280373831753
BAT-005082,2026-09,23,PLT-01,EMEA,FRM-06,PRD-06,Coatings,0.8777,0.9537,21.82,20.81,20.81,0,1470.54,44389.2,72769.97,1,28380.770000000004,563.7954720439961
BAT-005083,2026-09,23,PLT-06,APAC,FRM-08,PRD-08,Surfactants,0.8762,0.9687,43.47,42.11,42.11,0,1074.33,64578.13,95194.63,1,30616.500000000007,411.24925005751106
BAT-005084,2026-09,23,PLT-05,LATAM,FRM-05,PRD-05,Coatings,0.8201,0.9572,23.71,22.7,22.7,0,1354.72,43220.14,64739.93,1,21519.79,468.1454576128215
BAT-005085,2026-09,23,PLT-05,LATAM,FRM-08,PRD-08,Surfactants,0.8758,0.995,35.98,35.8,35.8,0,1074.33,53038.57,85372.28,1,32333.71,399.7825625347418
BAT-005086,2026-09,23,PLT-04,EMEA,FRM-07,PRD-07,Catalysts,0.9248,0.9375,1.55,1.45,1.45,0,15332.52,32913.96,53697.12,1,20783.160000000003,5902.2929032258035
BAT-005087,2026-09,23,PLT-04,EMEA,FRM-05,PRD-05,Coatings,0.8914,0.9774,46.49,45.44,45.44,0,1354.72,83532.92,134668.53,1,51135.61,442.07328887932886
BAT-005088,2026-09,23,PLT-02,AMER,FRM-06,PRD-06,Coatings,0.8418,0.9586,18.35,17.59,17.59,0,1470.54,37650.1,56960.35,1,19310.25,581.2365667574932
BAT-005089,2026-09,23,PLT-03,APAC,FRM-09,PRD-09,Specialty,0.5991,0.9216,23.67,21.81,21.81,0,1654.51,53967.66,55824.44,1,1856.7799999999988,625.4925348542458
BAT-005090,2026-09,23,PLT-05,LATAM,FRM-10,PRD-10,Agrochem,0.8615,0.995,31.38,31.22,31.22,0,592.9,24734.08,38678.87,1,13944.79,195.31159974506068
BAT-005091,2026-09,23,PLT-06,APAC,FRM-02,PRD-02,Polymers,0.8763,0.9883,28.25,27.92,27.92,0,912.86,35336.09,55426.87,1,20090.780000000006,337.9750442477874
