period,period_idx,plant_id,product_id,qty_on_hand_t,inventory_value,age_days,shelf_life_risk,cs_active
2026-02,16,PLT-01,PRD-04,497.9,365803.48,154.1,1,0
2026-02,16,PLT-01,PRD-05,147.28,274850.64,150.2,1,0
2026-02,16,PLT-01,PRD-06,248.39,520533.11,155.9,1,0
2026-02,16,PLT-01,PRD-07,345.91,7828002.33,183.5,1,0
2026-02,16,PLT-01,PRD-08,366.03,524224.44,104.7,0,0
2026-02,16,PLT-01,PRD-09,422.54,686373.22,101.4,0,0
2026-02,16,PLT-01,PRD-10,428.23,327894.73,23.0,0,0
2026-02,16,PLT-01,PRD-11,199.25,205682.27,106.5,0,0
2026-02,16,PLT-01,PRD-12,257.09,229529.68,32.1,0,0
2026-02,16,PLT-02,PRD-01,411.34,448858.44,51.5,0,0
2026-02,16,PLT-02,PRD-02,593.09,733586.89,55.6,0,0
2026-02,16,PLT-02,PRD-03,184.42,152074.18,43.7,0,0
2026-02,16,PLT-02,PRD-04,223.29,164048.37,68.2,0,0
2026-02,16,PLT-02,PRD-05,162.98,304160.48,122.7,0,0
2026-02,16,PLT-02,PRD-06,524.94,1100054.05,44.6,0,0
2026-02,16,PLT-02,PRD-07,655.1,14824938.37,119.3,0,0
2026-02,16,PLT-02,PRD-08,759.7,1088044.51,108.4,0,0
2026-02,16,PLT-02,PRD-09,217.49,353288.59,99.0,0,0
2026-02,16,PLT-02,PRD-10,156.73,120006.68,162.7,1,0
2026-02,16,PLT-02,PRD-11,273.91,282757.44,84.8,0,0
2026-02,16,PLT-02,PRD-12,462.58,412994.17,15.6,0,0
2026-02,16,PLT-03,PRD-01,186.05,203021.35,24.1,0,0
2026-02,16,PLT-03,PRD-02,530.03,655599.79,149.8,0,0
2026-02,16,PLT-03,PRD-03,233.59,192615.32,136.4,0,0
2026-02,16,PLT-03,PRD-04,412.36,302957.78,104.3,0,0
2026-02,16,PLT-03,PRD-05,288.77,538906.48,97.0,0,0
2026-02,16,PLT-03,PRD-06,149.66,313635.15,155.3,1,0
2026-02,16,PLT-03,PRD-07,352.37,7974144.99,73.8,0,0
2026-02,16,PLT-03,PRD-08,480.64,688366.39,64.2,0,0
2026-02,16,PLT-03,PRD-09,558.99,908017.81,99.1,0,0
2026-02,16,PLT-03,PRD-10,511.27,391478.08,74.8,0,0
2026-02,16,PLT-03,PRD-11,208.37,215098.9,82.3,0,0
2026-02,16,PLT-03,PRD-12,326.73,291700.08,17.3,0,0
2026-02,16,PLT-04,PRD-01,220.48,240585.25,183.3,1,0
2026-02,16,PLT-04,PRD-02,325.17,402197.47,107.3,0,0
2026-02,16,PLT-04,PRD-03,683.85,563902.77,51.6,0,0
2026-02,16,PLT-04,PRD-04,314.02,230708.66,66.2,0,0
2026-02,16,PLT-04,PRD-05,144.28,269252.55,177.8,1,0
2026-02,16,PLT-04,PRD-06,594.3,1245409.75,124.0,0,0
2026-02,16,PLT-04,PRD-07,634.52,14359230.05,184.3,1,0
2026-02,16,PLT-04,PRD-08,661.86,947914.9,11.7,0,0
2026-02,16,PLT-04,PRD-09,652.16,1059364.62,85.8,0,0
2026-02,16,PLT-04,PRD-10,522.49,400072.58,160.5,1,0
2026-02,16,PLT-04,PRD-11,479.36,494846.19,64.3,0,0
2026-02,16,PLT-04,PRD-12,361.91,323114.31,93.5,0,0
2026-02,16,PLT-05,PRD-01,291.09,317642.39,152.2,1,0
2026-02,16,PLT-05,PRD-02,510.28,631166.14,111.3,0,0
2026-02,16,PLT-05,PRD-03,313.07,258160.12,235.7,1,0
2026-02,16,PLT-05,PRD-04,714.69,525085.44,223.9,1,0
2026-02,16,PLT-05,PRD-05,689.38,1286521.81,230.7,1,0
2026-02,16,PLT-05,PRD-06,354.87,743663.62,176.0,1,0
2026-02,16,PLT-05,PRD-07,590.32,13358858.15,218.1,1,0
2026-02,16,PLT-05,PRD-08,609.55,872995.37,240.6,1,0
2026-02,16,PLT-05,PRD-09,321.12,521634.07,112.3,0,0
2026-02,16,PLT-05,PRD-10,507.46,388564.45,145.5,0,0
2026-02,16,PLT-05,PRD-11,597.49,616784.88,66.0,0,0
2026-02,16,PLT-05,PRD-12,285.6,254980.22,127.5,0,0
2026-02,16,PLT-06,PRD-01,563.55,614943.63,169.3,1,0
2026-02,16,PLT-06,PRD-02,311.32,385076.46,76.2,0,0
2026-02,16,PLT-06,PRD-03,212.62,175326.82,154.1,1,0
2026-02,16,PLT-06,PRD-04,115.76,85046.14,38.7,0,0
2026-02,16,PLT-06,PRD-05,205.16,382877.14,114.7,0,0
2026-02,16,PLT-06,PRD-06,395.93,829703.39,100.2,0,0
2026-02,16,PLT-06,PRD-07,281.28,6365318.53,13.3,0,0
2026-02,16,PLT-06,PRD-08,414.29,593340.45,106.0,0,0
2026-02,16,PLT-06,PRD-09,363.93,591174.11,139.5,0,0
2026-02,16,PLT-06,PRD-10,542.19,415155.18,99.6,0,0
2026-02,16,PLT-06,PRD-11,308.31,318267.97,103.0,0,0
2026-02,16,PLT-06,PRD-12,208.31,185980.37,146.7,0,0
2026-03,17,PLT-01,PRD-01,329.34,359380.55,148.8,0,0
2026-03,17,PLT-01,PRD-02,462.82,572458.21,155.9,1,0
2026-03,17,PLT-01,PRD-03,173.9,143393.89,168.7,1,0
2026-03,17,PLT-01,PRD-04,173.83,127710.07,84.4,0,0
2026-03,17,PLT-01,PRD-05,282.02,526296.98,75.2,0,0
2026-03,17,PLT-01,PRD-06,342.19,717088.85,83.9,0,0
2026-03,17,PLT-01,PRD-07,486.79,11016139.06,136.6,0,0
2026-03,17,PLT-01,PRD-08,587.12,840867.84,27.7,0,0
2026-03,17,PLT-01,PRD-09,568.2,922991.91,186.0,1,0
2026-03,17,PLT-01,PRD-10,601.29,460408.14,10.4,0,0
2026-03,17,PLT-01,PRD-11,629.11,649425.24,112.0,0,0
2026-03,17,PLT-01,PRD-12,215.42,192330.93,117.3,0,0
2026-03,17,PLT-02,PRD-01,302.76,330368.44,183.1,1,0
2026-03,17,PLT-02,PRD-02,168.56,208497.56,35.4,0,0
2026-03,17,PLT-02,PRD-03,496.9,409744.63,20.2,0,0
2026-03,17,PLT-02,PRD-04,409.09,300560.99,115.4,0,0
2026-03,17,PLT-02,PRD-05,320.77,598623.7,53.5,0,0
2026-03,17,PLT-02,PRD-06,770.11,1613846.43,160.6,1,0
2026-03,17,PLT-02,PRD-07,756.15,17111608.43,71.4,0,0
2026-03,17,PLT-02,PRD-08,557.29,798144.82,47.2,0,0
2026-03,17,PLT-02,PRD-09,727.11,1181122.27,53.5,0,0
2026-03,17,PLT-02,PRD-10,347.45,266043.78,94.2,0,0
2026-03,17,PLT-02,PRD-11,659.89,681199.57,40.9,0,0
2026-03,17,PLT-02,PRD-12,562.0,501757.25,68.0,0,0
2026-03,17,PLT-03,PRD-01,516.35,563438.77,60.6,0,0
2026-03,17,PLT-03,PRD-02,319.05,394627.58,107.5,0,0
2026-03,17,PLT-03,PRD-03,286.29,236077.34,181.4,1,0
2026-03,17,PLT-03,PRD-04,490.84,360618.96,17.3,0,0
2026-03,17,PLT-03,PRD-05,382.56,713926.24,132.7,0,0
2026-03,17,PLT-03,PRD-06,443.05,928458.38,159.1,1,0
2026-03,17,PLT-03,PRD-07,300.77,6806317.68,38.4,0,0
2026-03,17,PLT-03,PRD-08,251.58,360306.09,34.3,0,0
2026-03,17,PLT-03,PRD-09,115.87,188225.85,129.4,0,0
2026-03,17,PLT-03,PRD-10,131.16,100428.77,178.8,1,0
2026-03,17,PLT-03,PRD-11,368.24,380134.07,82.4,0,0
2026-03,17,PLT-03,PRD-12,125.82,112333.79,167.8,1,0
2026-03,17,PLT-04,PRD-01,401.32,437920.59,35.0,0,0
2026-03,17,PLT-04,PRD-02,689.92,853367.47,124.9,0,0
2026-03,17,PLT-04,PRD-03,173.22,142839.85,138.4,0,0
2026-03,17,PLT-04,PRD-04,675.74,496464.01,105.6,0,0
2026-03,17,PLT-04,PRD-05,445.88,832107.51,153.4,1,0
2026-03,17,PLT-04,PRD-06,194.17,406900.12,148.3,0,0
2026-03,17,PLT-04,PRD-07,573.7,12982915.3,74.2,0,0
2026-03,17,PLT-04,PRD-08,135.24,193691.96,110.8,0,0
2026-03,17,PLT-04,PRD-09,688.0,1117581.05,189.5,1,0
2026-03,17,PLT-04,PRD-10,478.63,366487.71,27.6,0,0
2026-03,17,PLT-04,PRD-11,650.84,671862.42,175.3,1,0
2026-03,17,PLT-04,PRD-12,347.8,310511.72,174.5,1,0
2026-03,17,PLT-05,PRD-01,221.86,242090.07,191.6,1,0
2026-03,17,PLT-05,PRD-02,197.96,244853.96,255.8,1,0
2026-03,17,PLT-05,PRD-03,489.21,403402.82,35.8,0,0
2026-03,17,PLT-05,PRD-04,576.39,423476.08,257.5,1,0
2026-03,17,PLT-05,PRD-05,440.23,821559.03,49.6,0,0
2026-03,17,PLT-05,PRD-06,330.22,692000.15,38.7,0,0
2026-03,17,PLT-05,PRD-07,285.15,6452985.64,137.9,0,0
2026-03,17,PLT-05,PRD-08,291.16,417003.87,42.7,0,0
2026-03,17,PLT-05,PRD-09,612.12,994322.49,96.0,0,0
2026-03,17,PLT-05,PRD-10,411.79,315305.06,63.3,0,0
2026-03,17,PLT-05,PRD-11,357.47,369016.68,149.4,0,0
2026-03,17,PLT-05,PRD-12,245.88,219524.52,237.8,1,0
2026-03,17,PLT-06,PRD-01,346.07,377630.97,187.2,1,0
2026-03,17,PLT-06,PRD-02,365.87,452545.6,183.5,1,0
2026-03,17,PLT-06,PRD-03,550.67,454084.48,63.0,0,0
2026-03,17,PLT-06,PRD-04,173.42,127410.93,81.0,0,0
2026-03,17,PLT-06,PRD-05,479.07,894043.27,27.7,0,0
2026-03,17,PLT-06,PRD-06,484.48,1015273.09,166.1,1,0
2026-03,17,PLT-06,PRD-07,573.71,12983072.28,20.8,0,0
2026-03,17,PLT-06,PRD-08,459.63,658283.28,19.1,0,0
2026-03,17,PLT-06,PRD-09,252.98,410933.64,69.5,0,0
2026-03,17,PLT-06,PRD-10,174.37,133516.02,127.9,0,0
2026-03,17,PLT-06,PRD-11,150.48,155337.34,22.8,0,0
2026-03,17,PLT-06,PRD-12,481.18,429595.55,114.1,0,0
2026-04,18,PLT-01,PRD-01,357.17,389739.06,134.7,0,1
2026-04,18,PLT-01,PRD-02,209.65,259316.16,154.8,1,1
2026-04,18,PLT-01,PRD-03,484.28,399336.79,23.6,0,1
2026-04,18,PLT-01,PRD-04,372.03,273328.08,100.5,0,1
2026-04,18,PLT-01,PRD-05,545.39,1017797.93,145.9,0,1
2026-04,18,PLT-01,PRD-06,273.56,573276.16,157.2,1,1
2026-04,18,PLT-01,PRD-07,121.72,2754422.34,139.1,0,1
2026-04,18,PLT-01,PRD-08,363.03,519937.83,71.2,0,1
2026-04,18,PLT-01,PRD-09,245.16,398231.35,58.6,0,1
2026-04,18,PLT-01,PRD-10,122.92,94123.06,61.6,0,1
2026-04,18,PLT-01,PRD-11,600.34,619729.98,120.9,0,1
2026-04,18,PLT-01,PRD-12,202.72,180987.99,43.3,0,1
2026-04,18,PLT-02,PRD-01,398.3,434621.87,129.9,0,1
2026-04,18,PLT-02,PRD-02,214.68,265535.01,184.3,1,1
2026-04,18,PLT-02,PRD-03,329.72,271886.42,105.8,0,1
2026-04,18,PLT-02,PRD-04,649.16,476937.13,122.0,0,1
2026-04,18,PLT-02,PRD-05,499.23,931655.82,59.8,0,1
2026-04,18,PLT-02,PRD-06,443.21,928795.26,20.0,0,1
2026-04,18,PLT-02,PRD-07,523.92,11856295.59,55.0,0,1
2026-04,18,PLT-02,PRD-08,682.25,977117.72,91.2,0,1
2026-04,18,PLT-02,PRD-09,611.66,993584.93,181.8,1,1
2026-04,18,PLT-02,PRD-10,270.88,207412.85,50.0,0,1
2026-04,18,PLT-02,PRD-11,564.07,582293.65,37.6,0,1
2026-04,18,PLT-02,PRD-12,559.59,499597.86,90.3,0,1
2026-04,18,PLT-03,PRD-01,133.64,145829.46,64.5,0,1
2026-04,18,PLT-03,PRD-02,294.35,364087.29,78.7,0,1
2026-04,18,PLT-03,PRD-03,546.27,450450.38,74.4,0,1
2026-04,18,PLT-03,PRD-04,375.0,275513.68,171.6,1,1
2026-04,18,PLT-03,PRD-05,450.42,840570.5,76.6,0,1
2026-04,18,PLT-03,PRD-06,313.86,657716.2,111.8,0,1
2026-04,18,PLT-03,PRD-07,378.79,8572127.85,119.3,0,1
2026-04,18,PLT-03,PRD-08,389.21,557430.45,120.6,0,1
2026-04,18,PLT-03,PRD-09,461.81,750162.2,31.7,0,1
2026-04,18,PLT-03,PRD-10,501.15,383732.89,113.7,0,1
2026-04,18,PLT-03,PRD-11,392.64,405323.57,158.1,1,1
2026-04,18,PLT-03,PRD-12,389.73,347948.18,155.6,1,1
2026-04,18,PLT-04,PRD-01,222.98,243318.7,29.8,0,1
2026-04,18,PLT-04,PRD-02,555.48,687071.49,48.2,0,1
2026-04,18,PLT-04,PRD-03,510.18,420694.97,66.1,0,1
2026-04,18,PLT-04,PRD-04,532.47,391207.57,157.2,1,1
2026-04,18,PLT-04,PRD-05,134.43,250871.01,73.2,0,1
2026-04,18,PLT-04,PRD-06,646.68,1355180.83,26.9,0,1
2026-04,18,PLT-04,PRD-07,153.79,3480233.83,125.2,0,1
2026-04,18,PLT-04,PRD-08,491.79,704342.04,21.7,0,1
2026-04,18,PLT-04,PRD-09,573.12,930974.4,68.2,0,1
2026-04,18,PLT-04,PRD-10,547.26,419040.27,107.5,0,1
2026-04,18,PLT-04,PRD-11,305.78,315654.05,16.3,0,1
2026-04,18,PLT-04,PRD-12,508.51,453999.91,56.9,0,1
2026-04,18,PLT-05,PRD-01,163.12,177999.59,186.3,1,1
2026-04,18,PLT-05,PRD-02,271.99,336423.03,162.3,1,1
2026-04,18,PLT-05,PRD-03,455.2,375357.3,251.5,1,1
2026-04,18,PLT-05,PRD-04,264.93,194644.48,167.4,1,1
2026-04,18,PLT-05,PRD-05,646.84,1207134.66,212.9,1,1
2026-04,18,PLT-05,PRD-06,417.53,874976.09,179.4,1,1
2026-04,18,PLT-05,PRD-07,534.67,12099679.64,59.1,0,1
2026-04,18,PLT-05,PRD-08,369.71,529503.18,216.3,1,1
2026-04,18,PLT-05,PRD-09,668.02,1085135.59,159.6,1,1
2026-04,18,PLT-05,PRD-10,576.04,441070.94,105.7,0,1
2026-04,18,PLT-05,PRD-11,634.73,655233.77,262.6,1,1
2026-04,18,PLT-05,PRD-12,433.76,387263.56,175.6,1,1
2026-04,18,PLT-06,PRD-01,533.41,582051.7,166.9,1,1
2026-04,18,PLT-06,PRD-02,282.85,349858.1,125.4,0,1
2026-04,18,PLT-06,PRD-03,402.85,332193.35,61.1,0,1
2026-04,18,PLT-06,PRD-04,348.73,256214.48,61.1,0,1
2026-04,18,PLT-06,PRD-05,296.84,553960.79,79.5,0,1
2026-04,18,PLT-06,PRD-06,327.88,687113.04,72.5,0,1
2026-04,18,PLT-06,PRD-07,213.09,4822195.79,61.5,0,1
2026-04,18,PLT-06,PRD-08,501.53,718295.43,11.0,0,1
2026-04,18,PLT-06,PRD-09,574.28,932862.69,127.4,0,1
2026-04,18,PLT-06,PRD-10,438.66,335878.87,161.2,1,1
2026-04,18,PLT-06,PRD-11,535.7,553001.52,183.7,1,1
2026-04,18,PLT-06,PRD-12,331.54,295996.66,93.2,0,1
2026-05,19,PLT-01,PRD-01,114.14,124554.62,43.3,0,1
2026-05,19,PLT-01,PRD-02,389.34,481575.52,182.4,1,1
2026-05,19,PLT-01,PRD-03,562.09,463495.45,54.1,0,1
2026-05,19,PLT-01,PRD-04,347.28,255149.28,86.1,0,1
2026-05,19,PLT-01,PRD-05,533.96,996469.5,112.3,0,1
2026-05,19,PLT-01,PRD-06,177.41,371790.67,133.1,0,1
2026-05,19,PLT-01,PRD-07,129.37,2927733.25,157.3,1,1
2026-05,19,PLT-01,PRD-08,443.13,634645.85,185.7,1,1
2026-05,19,PLT-01,PRD-09,437.74,711061.48,50.5,0,1
2026-05,19,PLT-01,PRD-10,463.17,354649.6,170.4,1,1
2026-05,19,PLT-01,PRD-11,365.2,376998.99,81.3,0,1
2026-05,19,PLT-01,PRD-12,481.69,430054.67,178.6,1,1
2026-05,19,PLT-02,PRD-01,365.78,399141.8,54.9,0,1
2026-05,19,PLT-02,PRD-02,637.78,788874.04,182.1,1,1
2026-05,19,PLT-02,PRD-03,186.42,153726.05,36.7,0,1
2026-05,19,PLT-02,PRD-04,599.71,440610.4,146.5,0,1
2026-05,19,PLT-02,PRD-05,568.22,1060409.49,111.9,0,1
2026-05,19,PLT-02,PRD-06,507.54,1063600.54,22.9,0,1
2026-05,19,PLT-02,PRD-07,460.4,10418814.58,141.2,0,1
2026-05,19,PLT-02,PRD-08,720.75,1032262.36,132.7,0,1
2026-05,19,PLT-02,PRD-09,311.17,505468.24,43.3,0,1
2026-05,19,PLT-02,PRD-10,437.41,334925.5,14.2,0,1
2026-05,19,PLT-02,PRD-11,204.02,210607.16,148.4,0,1
2026-05,19,PLT-02,PRD-12,336.34,300284.73,116.0,0,1
2026-05,19,PLT-03,PRD-01,221.66,241877.53,62.9,0,1
2026-05,19,PLT-03,PRD-02,168.74,208712.42,114.5,0,1
2026-05,19,PLT-03,PRD-03,279.95,230844.79,118.8,0,1
2026-05,19,PLT-03,PRD-04,146.27,107466.75,175.6,1,1
2026-05,19,PLT-03,PRD-05,171.21,319507.44,82.0,0,1
2026-05,19,PLT-03,PRD-06,367.44,770013.59,99.0,0,1
2026-05,19,PLT-03,PRD-07,511.85,11583203.11,105.9,0,1
2026-05,19,PLT-03,PRD-08,181.7,260234.56,102.4,0,1
2026-05,19,PLT-03,PRD-09,458.18,744274.29,49.7,0,1
2026-05,19,PLT-03,PRD-10,98.5,75418.08,92.6,0,1
2026-05,19,PLT-03,PRD-11,466.13,481187.46,183.0,1,1
2026-05,19,PLT-03,PRD-12,258.27,230583.58,146.7,0,1
2026-05,19,PLT-04,PRD-01,513.1,559894.97,26.9,0,1
2026-05,19,PLT-04,PRD-02,514.77,636722.78,60.4,0,1
2026-05,19,PLT-04,PRD-03,340.75,280982.53,141.1,0,1
2026-05,19,PLT-04,PRD-04,235.45,172983.84,17.7,0,1
2026-05,19,PLT-04,PRD-05,575.66,1074288.98,93.4,0,1
2026-05,19,PLT-04,PRD-06,429.15,899327.5,74.7,0,1
2026-05,19,PLT-04,PRD-07,256.21,5798031.19,62.0,0,1
2026-05,19,PLT-04,PRD-08,500.68,717069.12,176.1,1,1
2026-05,19,PLT-04,PRD-09,242.88,394540.22,52.3,0,1
2026-05,19,PLT-04,PRD-10,530.71,406364.11,185.3,1,1
2026-05,19,PLT-04,PRD-11,528.29,545356.76,151.3,1,1
2026-05,19,PLT-04,PRD-12,221.24,197522.41,104.7,0,1
2026-05,19,PLT-05,PRD-01,597.61,652111.59,39.2,0,1
2026-05,19,PLT-05,PRD-02,280.48,346921.69,260.6,1,1
2026-05,19,PLT-05,PRD-03,195.35,161088.98,155.5,1,1
2026-05,19,PLT-05,PRD-04,446.92,328353.56,159.0,1,1
2026-05,19,PLT-05,PRD-05,527.78,984940.86,78.4,0,1
2026-05,19,PLT-05,PRD-06,625.96,1311764.41,128.0,0,1
2026-05,19,PLT-05,PRD-07,253.38,5733910.69,77.5,0,1
2026-05,19,PLT-05,PRD-08,540.98,774788.3,63.8,0,1
2026-05,19,PLT-05,PRD-09,648.98,1054206.57,228.8,1,1
2026-05,19,PLT-05,PRD-10,229.94,176063.21,90.6,0,1
2026-05,19,PLT-05,PRD-11,152.13,157046.28,200.4,1,1
2026-05,19,PLT-05,PRD-12,416.61,371952.25,85.0,0,1
2026-05,19,PLT-06,PRD-01,470.72,513652.99,150.0,0,1
2026-05,19,PLT-06,PRD-02,113.92,140904.4,95.9,0,1
2026-05,19,PLT-06,PRD-03,473.17,390176.59,77.8,0,1
2026-05,19,PLT-06,PRD-04,538.42,395577.75,96.5,0,1
2026-05,19,PLT-06,PRD-05,253.49,473058.52,149.9,0,1
2026-05,19,PLT-06,PRD-06,133.7,280184.62,67.9,0,1
2026-05,19,PLT-06,PRD-07,152.07,3441377.11,28.3,0,1
2026-05,19,PLT-06,PRD-08,549.01,786289.47,181.9,1,1
2026-05,19,PLT-06,PRD-09,399.06,648241.1,137.7,0,1
2026-05,19,PLT-06,PRD-10,201.06,153952.2,136.8,0,1
2026-05,19,PLT-06,PRD-11,479.42,494900.7,114.6,0,1
2026-05,19,PLT-06,PRD-12,460.68,411299.31,28.1,0,1
2026-06,20,PLT-01,PRD-01,278.45,303845.4,108.4,0,1
2026-06,20,PLT-01,PRD-02,232.86,288023.9,117.1,0,1
2026-06,20,PLT-01,PRD-03,214.07,176525.9,180.5,1,1
2026-06,20,PLT-01,PRD-04,169.21,124320.59,46.0,0,1
2026-06,20,PLT-01,PRD-05,407.64,760741.52,107.9,0,1
2026-06,20,PLT-01,PRD-06,182.41,382262.07,111.2,0,1
2026-06,20,PLT-01,PRD-07,229.24,5187785.55,123.1,0,1
2026-06,20,PLT-01,PRD-08,263.63,377568.1,30.1,0,1
2026-06,20,PLT-01,PRD-09,433.34,703921.39,27.4,0,1
2026-06,20,PLT-01,PRD-10,452.23,346275.26,149.6,0,1
2026-06,20,PLT-01,PRD-11,112.3,115927.62,18.6,0,1
2026-06,20,PLT-01,PRD-12,238.34,212790.12,164.0,1,1
2026-06,20,PLT-02,PRD-01,287.92,314177.69,132.1,0,1
2026-06,20,PLT-02,PRD-02,509.27,629921.94,66.4,0,1
2026-06,20,PLT-02,PRD-03,396.99,327359.95,27.8,0,1
2026-06,20,PLT-02,PRD-04,270.59,198802.01,46.8,0,1
2026-06,20,PLT-02,PRD-05,313.22,584537.18,163.1,1,1
2026-06,20,PLT-02,PRD-06,446.12,934882.74,48.5,0,1
2026-06,20,PLT-02,PRD-07,537.01,12152472.04,19.6,0,1
2026-06,20,PLT-02,PRD-08,472.05,676066.57,19.6,0,1
2026-06,20,PLT-02,PRD-09,220.07,357488.29,172.6,1,1
2026-06,20,PLT-02,PRD-10,260.25,199275.26,128.6,0,1
2026-06,20,PLT-02,PRD-11,628.91,649219.63,142.4,0,1
2026-06,20,PLT-02,PRD-12,376.18,335849.52,128.9,0,1
2026-06,20,PLT-03,PRD-01,323.61,353127.48,98.8,0,1
2026-06,20,PLT-03,PRD-02,143.32,177276.89,72.6,0,1
2026-06,20,PLT-03,PRD-03,370.3,305345.46,137.9,0,1
2026-06,20,PLT-03,PRD-04,365.14,268269.03,146.7,0,1
2026-06,20,PLT-03,PRD-05,317.44,592410.91,114.8,0,1
2026-06,20,PLT-03,PRD-06,316.76,663804.17,117.7,0,1
2026-06,20,PLT-03,PRD-07,140.22,3173284.62,104.9,0,1
2026-06,20,PLT-03,PRD-08,95.19,136332.46,81.9,0,1
2026-06,20,PLT-03,PRD-09,140.56,228320.98,48.0,0,1
2026-06,20,PLT-03,PRD-10,169.44,129741.99,84.7,0,1
2026-06,20,PLT-03,PRD-11,379.65,391917.07,146.1,0,1
2026-06,20,PLT-03,PRD-12,353.18,315315.01,178.7,1,1
2026-06,20,PLT-04,PRD-01,139.61,152345.63,20.6,0,1
2026-06,20,PLT-04,PRD-02,267.33,330656.53,91.2,0,1
2026-06,20,PLT-04,PRD-03,285.55,235468.44,138.1,0,1
2026-06,20,PLT-04,PRD-04,221.4,162662.12,108.2,0,1
2026-06,20,PLT-04,PRD-05,436.2,814030.46,100.7,0,1
2026-06,20,PLT-04,PRD-06,190.41,399019.3,170.1,1,1
2026-06,20,PLT-04,PRD-07,505.67,11443374.91,135.8,0,1
2026-06,20,PLT-04,PRD-08,378.8,542518.16,36.6,0,1
2026-06,20,PLT-04,PRD-09,116.3,188917.19,129.0,0,1
2026-06,20,PLT-04,PRD-10,229.58,175791.78,10.6,0,1
2026-06,20,PLT-04,PRD-11,554.42,572323.45,100.2,0,1
2026-06,20,PLT-04,PRD-12,579.04,516969.78,85.3,0,1
2026-06,20,PLT-05,PRD-01,590.84,644726.7,31.8,0,1
2026-06,20,PLT-05,PRD-02,456.39,564508.59,91.6,0,1
2026-06,20,PLT-05,PRD-03,404.56,333602.42,237.2,1,1
2026-06,20,PLT-05,PRD-04,370.53,272225.02,168.9,1,1
2026-06,20,PLT-05,PRD-05,607.59,1133883.3,235.3,1,1
2026-06,20,PLT-05,PRD-06,402.42,843311.85,155.1,1,1
2026-06,20,PLT-05,PRD-07,130.89,2962053.67,124.1,0,1
2026-06,20,PLT-05,PRD-08,245.54,351661.99,187.3,1,1
2026-06,20,PLT-05,PRD-09,491.49,798382.77,258.3,1,1
2026-06,20,PLT-05,PRD-10,254.5,194873.72,55.7,0,1
2026-06,20,PLT-05,PRD-11,382.73,395095.62,88.3,0,1
2026-06,20,PLT-05,PRD-12,353.13,315277.17,109.4,0,1
2026-06,20,PLT-06,PRD-01,501.38,547102.55,66.8,0,1
2026-06,20,PLT-06,PRD-02,156.11,193088.9,21.2,0,1
2026-06,20,PLT-06,PRD-03,488.22,402588.33,31.7,0,1
2026-06,20,PLT-06,PRD-04,428.2,314602.16,125.0,0,1
2026-06,20,PLT-06,PRD-05,230.95,431003.5,75.2,0,1
2026-06,20,PLT-06,PRD-06,170.63,357571.99,109.4,0,1
2026-06,20,PLT-06,PRD-07,375.6,8499845.76,61.3,0,1
2026-06,20,PLT-06,PRD-08,109.18,156368.93,31.7,0,1
2026-06,20,PLT-06,PRD-09,103.84,168685.52,18.4,0,1
2026-06,20,PLT-06,PRD-10,230.09,176177.26,141.9,0,1
2026-06,20,PLT-06,PRD-11,356.29,367798.67,164.6,1,1
2026-06,20,PLT-06,PRD-12,120.09,107217.66,185.9,1,1
2026-07,21,PLT-01,PRD-01,139.19,151884.54,119.7,0,1
2026-07,21,PLT-01,PRD-02,113.24,140066.94,65.8,0,1
2026-07,21,PLT-01,PRD-03,321.35,264982.75,138.4,0,1
2026-07,21,PLT-01,PRD-04,467.88,343749.25,57.9,0,1
2026-07,21,PLT-01,PRD-05,325.4,607265.13,49.2,0,1
2026-07,21,PLT-01,PRD-06,134.52,281898.97,130.4,0,1
2026-07,21,PLT-01,PRD-07,176.01,3983201.43,185.3,1,1
2026-07,21,PLT-01,PRD-08,465.86,667207.17,22.4,0,1
2026-07,21,PLT-01,PRD-09,200.3,325375.21,90.7,0,1
2026-07,21,PLT-01,PRD-10,216.09,165461.7,148.0,0,1
2026-07,21,PLT-01,PRD-11,478.1,493540.62,102.0,0,1
2026-07,21,PLT-01,PRD-12,352.66,314857.34,162.6,1,1
2026-07,21,PLT-02,PRD-01,399.2,435609.81,63.3,0,1
2026-07,21,PLT-02,PRD-02,279.62,345863.02,129.8,0,1
2026-07,21,PLT-02,PRD-03,482.67,398007.23,178.8,1,1
2026-07,21,PLT-02,PRD-04,187.64,137858.47,175.3,1,1
2026-07,21,PLT-02,PRD-05,232.45,433795.59,97.0,0,1
2026-07,21,PLT-02,PRD-06,366.74,768536.98,141.6,0,1
2026-07,21,PLT-02,PRD-07,565.95,12807509.18,32.7,0,1
2026-07,21,PLT-02,PRD-08,348.46,499060.52,151.5,1,1
2026-07,21,PLT-02,PRD-09,464.65,754784.41,21.7,0,1
2026-07,21,PLT-02,PRD-10,198.79,152211.49,41.0,0,1
2026-07,21,PLT-02,PRD-11,270.28,279007.29,54.0,0,1
2026-07,21,PLT-02,PRD-12,641.8,572999.97,131.3,0,1
2026-07,21,PLT-03,PRD-01,159.94,174531.07,27.0,0,1
2026-07,21,PLT-03,PRD-02,462.97,572647.12,148.2,0,1
2026-07,21,PLT-03,PRD-03,256.69,211667.85,150.7,1,1
2026-07,21,PLT-03,PRD-04,221.31,162597.93,29.1,0,1
2026-07,21,PLT-03,PRD-05,366.74,684410.2,119.1,0,1
